"resid_len","dist","length","t","pop","bag_site"
-7.42548212328455,0.639991809587732,30,1,"S1-LOLA","Lewisetta"
-3.42548212328455,0.639991809587732,34,1,"S1-LOLA","Lewisetta"
4.57451787671545,0.639991809587732,42,1,"S1-LOLA","Lewisetta"
-2.42548212328455,0.639991809587732,35,1,"S1-LOLA","Lewisetta"
1.57451787671545,0.639991809587732,39,1,"S1-LOLA","Lewisetta"
3.57451787671545,0.639991809587732,41,1,"S1-LOLA","Lewisetta"
2.57451787671545,0.639991809587732,40,1,"S1-LOLA","Lewisetta"
5.57451787671545,0.639991809587732,43,1,"S1-LOLA","Lewisetta"
0.574517876715451,0.639991809587732,38,1,"S1-LOLA","Lewisetta"
3.57451787671545,0.639991809587732,41,1,"S1-LOLA","Lewisetta"
-6.42548212328455,0.639991809587732,31,1,"S1-LOLA","Lewisetta"
-10.4254821232845,0.639991809587732,27,1,"S1-LOLA","Lewisetta"
6.57451787671545,0.639991809587732,44,1,"S1-LOLA","Lewisetta"
13.5745178767155,0.639991809587732,51,1,"S1-LOLA","Lewisetta"
14.5745178767155,0.639991809587732,52,1,"S1-LOLA","Lewisetta"
3.57451787671545,0.639991809587732,41,1,"S1-LOLA","Lewisetta"
13.5745178767155,0.639991809587732,51,1,"S1-LOLA","Lewisetta"
-1.42548212328455,0.639991809587732,36,1,"S1-LOLA","Lewisetta"
-0.425482123284549,0.639991809587732,37,1,"S1-LOLA","Lewisetta"
-0.425482123284549,0.639991809587732,37,1,"S1-LOLA","Lewisetta"
-6.42548212328455,0.639991809587732,31,1,"S1-LOLA","Lewisetta"
9.57451787671545,0.639991809587732,47,1,"S1-LOLA","Lewisetta"
5.57451787671545,0.639991809587732,43,1,"S1-LOLA","Lewisetta"
-2.42548212328455,0.639991809587732,35,1,"S1-LOLA","Lewisetta"
12.5745178767155,0.639991809587732,50,1,"S1-LOLA","Lewisetta"
4.57451787671545,0.639991809587732,42,1,"S1-LOLA","Lewisetta"
-8.42548212328455,0.639991809587732,29,1,"S1-LOLA","Lewisetta"
23.5745178767155,0.639991809587732,61,1,"S1-LOLA","Lewisetta"
12.5745178767155,0.639991809587732,50,1,"S1-LOLA","Lewisetta"
14.5745178767155,0.639991809587732,52,1,"S1-LOLA","Lewisetta"
14.5745178767155,0.639991809587732,52,1,"S1-LOLA","Lewisetta"
9.57451787671545,0.639991809587732,47,1,"S1-LOLA","Lewisetta"
17.5745178767155,0.639991809587732,55,1,"S1-LOLA","Lewisetta"
5.57451787671545,0.639991809587732,43,1,"S1-LOLA","Lewisetta"
4.57451787671545,0.639991809587732,42,1,"S1-LOLA","Lewisetta"
2.57451787671545,0.639991809587732,40,1,"S1-LOLA","Lewisetta"
-7.42548212328455,0.639991809587732,30,1,"S1-LOLA","Lewisetta"
