"","popsite","bag_site","pop","t","bags_label","tags_label","length","width","letters"
"510","Lewisetta:LOLA","Lewisetta","S1-LOLA","3","MVP-LOLA-1","B175",87,45,"a"
"511","Lewisetta:LOLA","Lewisetta","S1-LOLA","3","MVP-LOLA-2","A414",99,61,"a"
"512","Lewisetta:LOLA","Lewisetta","S1-LOLA","3","MVP-LOLA-2","A422",68,45,"a"
"513","Lewisetta:LOLA","Lewisetta","S1-LOLA","3","MVP-LOLA-1","B190",71,53,"a"
"514","Lewisetta:LOLA","Lewisetta","S1-LOLA","3","MVP-LOLA-3","A255",77,56,"a"
"515","Lewisetta:LOLA","Lewisetta","S1-LOLA","3","MVP-LOLA-2","A441",68,40,"a"
"516","Lewisetta:LOLA","Lewisetta","S1-LOLA","3","MVP-LOLA-1","B191",66,42,"a"
"517","Lewisetta:LOLA","Lewisetta","S1-LOLA","3","MVP-LOLA-3","A267",97,46,"a"
"518","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B416",60,47,"hi"
"519","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A244",60,42,"hi"
"520","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B430",39,26,"hi"
"521","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D782",58,39,"hi"
"522","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B371",46,32,"hi"
"523","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B380",45,35,"hi"
"524","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B414",54,35,"hi"
"525","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","E214",65,44,"hi"
"526","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D732",32,28,"hi"
"527","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A240",51,36,"hi"
"528","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A235",57,41,"hi"
"529","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D759",70,47,"hi"
"530","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B410",62,42,"hi"
"531","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D780",60,35,"hi"
"532","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A215",49,28,"hi"
"533","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B418",67,50,"hi"
"534","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B318",80,45,"hi"
"535","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B324",30,24,"hi"
"536","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B316",55,37,"hi"
"537","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B425",67,43,"hi"
"538","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A225",38,33,"hi"
"539","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B313",53,48,"hi"
"540","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A247",44,38,"hi"
"541","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","E217-D761",38,29,"hi"
"542","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D779",45,29,"hi"
"543","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D764",33,35,"hi"
"544","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A234",52,37,"hi"
"545","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B375",52,38,"hi"
"546","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A227",63,52,"hi"
"547","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D765",59,39,"hi"
"548","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B320",62,45,"hi"
"549","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D783",46,37,"hi"
"550","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","2097-D757",56,39,"hi"
"551","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A223",52,41,"hi"
"552","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D760",57,42,"hi"
"553","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D729",53,35,"hi"
"554","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D784",57,39,"hi"
"555","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A232",50,40,"hi"
"556","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B421",61,44,"hi"
"557","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B319",44,40,"hi"
"558","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B413",63,42,"hi"
"559","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B376",42,32,"hi"
"560","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D723",47,37,"hi"
"561","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D726",61,38,"hi"
"562","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B427",41,31,"hi"
"563","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B312",55,37,"hi"
"564","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A245",44,30,"hi"
"565","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D728",46,32,"hi"
"566","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D730",44,32,"hi"
"567","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B317",56,37,"hi"
"568","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B314",64,32,"hi"
"569","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D766",60,48,"hi"
"570","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B381",46,31,"hi"
"571","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D727",45,32,"hi"
"572","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B426",40,32,"hi"
"573","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D731",52,40,"hi"
"574","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B412",57,36,"hi"
"575","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B311",49,36,"hi"
"576","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B378",57,40,"hi"
"577","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B411",40,26,"hi"
"578","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A233",68,48,"hi"
"579","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A216",42,32,"hi"
"580","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B422",45,36,"hi"
"581","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D785",52,41,"hi"
"582","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B417",50,33,"hi"
"583","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B374",38,32,"hi"
"584","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B323",45,38,"hi"
"585","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D778",55,32,"hi"
"586","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B315",43,28,"hi"
"587","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B428",70,46,"hi"
"588","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B377",42,27,"hi"
"589","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B373",57,42,"hi"
"590","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B321",58,46,"hi"
"591","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B429",68,47,"hi"
"592","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A214",45,41,"hi"
"593","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A242",64,45,"hi"
"594","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B310",41,34,"hi"
"595","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B424",67,53,"hi"
"596","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D722",64,42,"hi"
"597","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A218",39,30,"hi"
"598","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","D781",69,42,"hi"
"599","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A243",39,28,"hi"
"600","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B423",63,46,"hi"
"601","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B325",61,43,"hi"
"602","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-3","A248",49,40,"hi"
"603","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B322",39,26,"hi"
"604","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","B370",41,29,"hi"
"605","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-2","D763",51,35,"hi"
"606","Lewisetta:ME","Lewisetta","W6-ME","3","MVP-ME-1","B419",62,38,"hi"
"607","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B280",48,37,"j"
"608","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B036",45,29,"j"
"609","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B217",51,40,"j"
"610","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B231",23,17,"j"
"611","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B285",57,34,"j"
"612","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B271",57,42,"j"
"613","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B028",26,19,"j"
"614","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B281",45,35,"j"
"615","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B230",30,22,"j"
"616","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B005",63,40,"j"
"617","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B031",35,26,"j"
"618","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B223",32,26,"j"
"619","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B015",41,26,"j"
"620","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B258",47,33,"j"
"621","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B282",53,44,"j"
"622","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B019",26,20,"j"
"623","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B278",53,33,"j"
"624","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B218",42,33,"j"
"625","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B216",39,32,"j"
"626","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B233",33,26,"j"
"627","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B283",38,28,"j"
"628","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B213",44,32,"j"
"629","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B274",38,31,"j"
"630","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B264",42,35,"j"
"631","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B034",43,36,"j"
"632","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B009",33,25,"j"
"633","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B235",50,37,"j"
"634","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B275",21,13,"j"
"635","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B038",50,36,"j"
"636","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B236",46,35,"j"
"637","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B253",55,34,"j"
"638","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B011",56,43,"j"
"639","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B026",33,27,"j"
"640","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B232",23,19,"j"
"641","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B042",35,22,"j"
"642","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B277",82,46,"j"
"643","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B248",70,51,"j"
"644","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B251",59,42,"j"
"645","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B244",36,28,"j"
"646","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B262",44,30,"j"
"647","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B215",36,35,"j"
"648","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B219",40,29,"j"
"649","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B261",71,48,"j"
"650","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B228",46,31,"j"
"651","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B024",41,33,"j"
"652","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B229",26,21,"j"
"653","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B259",48,33,"j"
"654","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B030",27,23,"j"
"655","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B014",49,37,"j"
"656","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B020",36,30,"j"
"657","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B265",48,35,"j"
"658","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B268",43,32,"j"
"659","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B247",44,36,"j"
"660","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B279",42,29,"j"
"661","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B206",33,21,"j"
"662","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B273",45,31,"j"
"663","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B021",63,40,"j"
"664","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B225",41,38,"j"
"665","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B025",30,21,"j"
"666","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B010",40,29,"j"
"667","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B041",31,29,"j"
"668","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B249",35,29,"j"
"669","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B241",46,42,"j"
"670","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B008",55,39,"j"
"671","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B214",57,40,"j"
"672","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B260",55,42,"j"
"673","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B043",30,22,"j"
"674","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B209",42,30,"j"
"675","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B270",57,44,"j"
"676","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B255",41,29,"j"
"677","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B257",42,29,"j"
"678","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B234",39,26,"j"
"679","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B239",39,33,"j"
"680","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B045",44,31,"j"
"681","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B007",44,33,"j"
"682","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B250",43,32,"j"
"683","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B037",22,16,"j"
"684","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B208",31,25,"j"
"685","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B220",35,31,"j"
"686","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B267",54,43,"j"
"687","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-2","B272",54,39,"j"
"688","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B221",35,30,"j"
"689","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-1","B238",36,35,"j"
"690","Lewisetta:NH","Lewisetta","W5-NH","3","MVP-NH-3","B044",24,15,"j"
"691","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B148",57,45,"bc"
"692","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A365",73,42,"bc"
"693","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B125",35,20,"bc"
"694","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B122",75,50,"bc"
"695","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B124",75,43,"bc"
"696","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B097",41,28,"bc"
"697","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B108",90,52,"bc"
"698","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B111",70,49,"bc"
"699","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B120",39,33,"bc"
"700","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A332",85,52,"bc"
"701","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A357",42,28,"bc"
"702","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B143",55,49,"bc"
"703","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A366",62,44,"bc"
"704","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B095",54,31,"bc"
"705","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A349",64,51,"bc"
"706","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B118",54,40,"bc"
"707","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A363",85,54,"bc"
"708","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B100",56,46,"bc"
"709","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B151",60,60,"bc"
"710","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B129",85,49,"bc"
"711","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A368",57,50,"bc"
"712","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B106",38,30,"bc"
"713","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B159",71,31,"bc"
"714","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B099",60,42,"bc"
"715","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B109",68,36,"bc"
"716","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A361",76,49,"bc"
"717","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A355",92,56,"bc"
"718","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B105",33,26,"bc"
"719","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A341",82,56,"bc"
"720","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B098",89,54,"bc"
"721","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B157",71,65,"bc"
"722","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B131",55,42,"bc"
"723","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B093",90,49,"bc"
"724","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B123",89,61,"bc"
"725","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B132",98,53,"bc"
"726","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B137",49,41,"bc"
"727","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B102",59,41,"bc"
"728","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B096",77,47,"bc"
"729","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B101",71,52,"bc"
"730","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A353",94,53,"bc"
"731","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B126",91,72,"bc"
"732","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A363",82,56,"bc"
"733","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B146",70,51,"bc"
"734","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A362",57,34,"bc"
"735","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A364",58,36,"bc"
"736","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A358",60,38,"bc"
"737","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A347",73,52,"bc"
"738","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B114",77,45,"bc"
"739","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A340",39,30,"bc"
"740","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B149",83,35,"bc"
"741","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B117",45,22,"bc"
"742","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B150",51,37,"bc"
"743","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A351",78,52,"bc"
"744","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B112",63,49,"bc"
"745","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A356",55,36,"bc"
"746","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A354",78,57,"bc"
"747","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B130",65,35,"bc"
"748","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A369",69,56,"bc"
"749","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A339",66,48,"bc"
"750","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B116",89,61,"bc"
"751","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B162",49,37,"bc"
"752","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B136",55,42,"bc"
"753","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B088",77,50,"bc"
"754","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A338",50,45,"bc"
"755","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B103",104,63,"bc"
"756","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A359",53,42,"bc"
"757","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B092",97,61,"bc"
"758","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A336",81,53,"bc"
"759","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B113",60,42,"bc"
"760","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A345",79,49,"bc"
"761","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B089",99,46,"bc"
"762","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B127",80,68,"bc"
"763","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B104",58,43,"bc"
"764","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-2","A347",74,53,"bc"
"765","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B165",75,58,"bc"
"766","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B107",90,50,"bc"
"767","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-1","B144",75,50,"bc"
"768","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B094",73,50,"bc"
"769","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B086",70,49,"bc"
"770","Lewisetta:SEEDMIX","Lewisetta","H2-SEEDMIX","3","MVP-SEEDMIX-3","B087",85,68,"bc"
